ToA,coarse_time,fine_time,Local_Tube_Number,Tube_Number,Tube_Layer,ChamberId,Chamber_iEta,Station_Type,tube_z,tube_rho,drift_time,event,muonFixedId,csm,mezz,channel,t0,TOF
10527,328,31,38,86,0,5,2,2,-3456,9274,99.2041015625,50,70269989,5,9,0,542.5,33.014678955078125
10530,329,2,31,79,5,3,2,1,-2766,7364,108.32147216796875,50,36716318,3,6,18,542.5,26.241018295288086
10547,329,19,23,53,5,1,2,0,-1940,5075,129.7197265625,50,3161750,1,6,13,542.5,18.124034881591797
10598,331,6,29,191,7,1,6,0,-6340,5127,685.4872436523438,9,1064860,1,8,1,542.5,27.20024299621582
10610,331,18,26,74,0,3,2,1,-2615,6913,172.4061279296875,50,36715545,3,7,3,542.5,24.656387329101562
10614,331,22,21,21,2,3,1,1,-1005,6965,501.71221923828125,115,37240084,2,5,22,542.5,23.47526741027832
10628,332,4,18,18,4,5,1,2,-1410,9699,503.43048095703125,115,70794897,4,4,11,542.5,32.69449996948242
10643,332,19,16,16,2,5,1,2,-1335,9326,516.4166259765625,115,70794511,4,3,18,542.5,31.427127838134766
10716,334,28,20,50,2,1,2,0,-1850,4822,262.64361572265625,50,3161363,1,7,6,542.5,17.23137664794922
10778,336,26,42,90,4,5,2,2,-3591,9699,293.81170654296875,50,70270633,5,10,11,542.5,34.50081253051758
10810,337,26,38,86,1,5,2,2,-3471,9300,320.19903564453125,50,70270117,5,9,8,542.5,33.11347579956055
10829,338,13,30,78,4,3,2,1,-2751,7338,342.0140380859375,50,36716189,3,6,12,542.5,26.142187118530273
10854,339,6,24,54,6,1,2,0,-1955,5101,369.46453857421875,50,3161879,1,6,9,542.5,18.22297477722168
10867,339,19,26,74,2,3,2,1,-2615,6965,373.02496337890625,50,36715801,3,7,19,542.5,24.818761825561523
11001,343,25,26,74,1,3,2,1,-2630,6939,477.7760009765625,50,36715673,3,7,11,542.5,24.75527000427246
11005,343,29,23,53,7,1,2,0,-1940,5127,487.37005615234375,50,3162006,1,6,1,542.5,18.28622055053711
11061,345,21,31,79,3,3,2,1,-2766,7312,523.32763671875,50,36716062,3,6,2,542.5,26.078641891479492
11080,346,8,38,86,2,5,2,2,-3456,9326,531.0726318359375,50,70270245,5,9,16,542.5,33.177337646484375
11136,348,0,43,91,3,5,2,2,-3606,9673,573.5630493164062,50,70270506,5,10,5,542.5,34.436927795410156
11168,349,0,21,51,3,1,2,0,-1865,4848,615.669677734375,50,3161492,1,7,2,542.5,17.330333709716797
11215,350,15,20,50,3,1,2,0,-1835,4848,652.4241333007812,50,3161491,1,7,0,542.5,17.29461097717285
12165,380,5,20,20,0,1,1,0,-930,4770,20.69219970703125,86,3685395,0,7,18,542.5,16.214069366455078
12173,380,13,33,33,4,3,1,1,-1381,7338,18.247802734375,86,37240480,2,8,9,542.5,24.908449172973633
12175,380,15,21,21,3,1,1,0,-945,4848,28.2396240234375,86,3685780,0,7,2,542.5,16.479135513305664
12251,382,27,22,22,5,1,1,0,-990,5075,86.84576416015625,86,3686037,0,6,17,542.5,17.247974395751953
12260,383,4,29,29,3,5,1,2,-1725,9673,78.3480224609375,86,70794780,4,6,6,542.5,32.77696990966797
12273,383,17,31,31,0,3,1,1,-1306,6913,97.81256103515625,86,37239838,2,7,4,542.5,23.468708038330078
12281,383,25,27,27,1,5,1,2,-1680,9300,96.005615234375,86,70794394,4,7,13,542.5,31.52564239501953
12291,384,3,22,22,7,1,1,0,-990,5127,117.9254150390625,86,3686293,0,6,5,542.5,17.418317794799805
12300,384,12,31,31,1,3,1,1,-1321,6939,118.81170654296875,86,37239966,2,7,12,542.5,23.56328582763672
12308,384,20,22,22,4,1,1,0,-975,5048,131.47174072265625,86,3685909,0,6,23,542.5,17.15325164794922
12311,384,23,9,113,5,3,3,1,-3805,7364,-1.68218994140625,32,36192008,2,2,17,542.5,27.65095329284668
12348,385,28,8,112,4,3,3,1,-3790,7338,27.3240966796875,32,36191879,2,0,8,542.5,27.55087661743164
12356,386,4,27,27,0,5,1,2,-1665,9274,154.693603515625,86,70794266,4,7,5,542.5,31.43136978149414
12396,387,12,29,29,4,5,1,2,-1740,9699,184.5037841796875,86,70794908,4,6,14,542.5,32.87120056152344
12400,387,16,8,112,3,3,3,1,-3775,7312,68.0491943359375,32,36191751,2,0,0,542.5,27.450801849365234
12416,388,0,16,136,5,5,3,2,-4975,9725,71.5601806640625,32,69746447,4,2,16,542.5,36.43979263305664
12418,388,2,34,64,1,1,2,0,-2256,4796,16.88018798828125,15,3161249,1,11,16,542.5,17.68231201171875
12418,388,2,2,68,6,1,3,0,-2395,5101,15.76513671875,15,2637569,0,0,8,542.5,18.797334671020508
12442,388,26,20,20,2,1,1,0,-930,4822,236.9281005859375,86,3685651,0,7,6,542.5,16.38442039489746
12457,389,9,10,76,4,1,3,0,-2635,5048,121.03350830078125,32,2637321,0,2,23,542.5,18.99771499633789
12461,389,13,1,67,5,1,3,0,-2380,5075,49.458740234375,15,2637440,0,0,16,542.5,18.697507858276367
12461,389,13,34,64,2,1,2,0,-2271,4822,50.37408447265625,15,3161377,1,11,10,542.5,17.782148361206055
12463,389,15,15,135,4,5,3,2,-4960,9699,108.3790283203125,32,69746318,4,2,10,542.5,36.33973693847656
12480,390,0,2,68,7,1,3,0,-2410,5127,64.10284423828125,15,2637697,0,0,2,542.5,18.89716339111328
12482,390,2,33,63,0,1,2,0,-2241,4770,66.98004150390625,15,3161120,1,11,20,542.5,17.582481384277344
12523,391,11,10,76,5,1,3,0,-2650,5075,172.49591064453125,32,2637449,0,2,17,542.5,19.097810745239258
12525,391,13,33,33,3,3,1,1,-1366,7312,293.34228515625,86,37240352,2,8,1,542.5,24.81393814086914
12542,391,30,71,119,3,5,2,2,-4447,9673,95.9232177734375,15,70270534,5,16,2,542.5,35.514278411865234
12543,391,31,1,67,4,1,3,0,-2365,5048,113.62109375,15,2637312,0,0,22,542.5,18.597686767578125
12548,392,4,15,135,3,5,3,2,-4945,9673,174.88531494140625,32,69746190,4,2,2,542.5,36.23967742919922
12555,392,11,35,65,3,1,2,0,-2286,4848,123.7117919921875,15,3161506,1,11,3,542.5,17.881986618041992
12573,392,29,46,94,0,3,2,1,-3216,6913,130.22161865234375,15,36715565,3,11,0,542.5,25.434616088867188
12603,393,27,2,106,2,3,3,1,-3595,6965,227.94732666015625,32,36191489,2,1,19,542.5,26.146442413330078
12606,393,30,71,119,5,5,2,2,-4447,9725,145.7655029296875,15,70270790,5,16,18,542.5,35.67201232910156
12606,393,30,11,77,6,1,3,0,-2665,5101,237.23956298828125,32,2637578,0,2,7,542.5,19.197908401489258
12612,394,4,9,129,0,5,3,2,-4765,9274,226.3441162109375,32,69745672,4,3,1,542.5,34.780906677246094
12644,395,4,21,21,1,1,1,0,-945,4796,394.816162109375,86,3685524,0,7,14,542.5,16.30885124206543
12671,395,31,52,100,3,3,2,1,-3396,7312,205.32366943359375,15,36716083,3,12,7,542.5,26.895084381103516
12680,396,8,29,29,5,5,1,2,-1725,9725,406.30218505859375,86,70795036,4,6,22,542.5,32.947811126708984
12697,396,25,6,72,3,1,3,0,-2515,4848,309.3104248046875,32,2637189,0,1,5,542.5,18.220823287963867
12716,397,12,11,77,7,1,3,0,-2680,5127,323.07696533203125,32,2637706,0,2,1,542.5,19.298006057739258
12718,397,14,1,105,1,3,3,1,-3580,6939,317.89111328125,32,36191360,2,1,9,542.5,26.046367645263672
12719,397,15,34,34,5,3,1,1,-1396,7364,444.71575927734375,86,37240609,2,8,19,542.5,25.003002166748047
12729,397,25,46,94,1,3,2,1,-3231,6939,251.996826171875,15,36715693,3,11,8,542.5,25.53441619873047
12756,398,20,9,129,1,5,3,2,-4780,9300,338.7440185546875,32,69745800,4,3,9,542.5,34.88097381591797
12798,399,30,70,118,4,5,2,2,-4432,9699,295.865234375,15,70270661,5,16,12,542.5,35.5722770690918
12823,400,23,5,71,2,1,3,0,-2500,4822,407.8480224609375,32,2637060,0,1,9,542.5,18.120738983154297
12854,401,22,65,113,0,5,2,2,-4267,9274,341.13372802734375,15,70270016,5,17,1,542.5,34.05375671386719
12862,401,30,31,31,2,3,1,1,-1306,6965,557.7982788085938,86,37240094,2,7,20,542.5,23.639240264892578
12868,402,4,1,105,0,3,3,1,-3565,6913,435.1787109375,32,36191232,2,1,1,542.5,25.9462947845459
12885,402,21,65,113,2,5,2,2,-4267,9326,365.19476318359375,15,70270272,5,17,17,542.5,34.21147537231445
12895,402,31,52,100,4,3,2,1,-3411,7338,380.223876953125,15,36716211,3,12,15,542.5,26.994876861572266
12927,403,31,10,130,2,5,3,2,-4795,9326,472.23773193359375,32,69745929,4,3,19,542.5,34.981040954589844
12932,404,4,5,71,0,1,3,0,-2500,4770,493.15814208984375,32,2636804,0,1,21,542.5,17.96685791015625
12941,404,13,27,27,2,5,1,2,-1665,9326,611.5540771484375,86,70794522,4,7,21,542.5,31.6021785736084
12950,404,22,23,23,6,1,1,0,-1005,5101,632.8447265625,86,3686166,0,6,7,542.5,17.342758178710938
12957,404,29,5,71,1,1,3,0,-2485,4796,512.6356201171875,32,2636932,0,1,15,542.5,18.02065658569336
12978,405,18,47,95,2,3,2,1,-3246,6965,446.42828369140625,15,36715822,3,11,20,542.5,25.63421630859375
13089,409,1,70,118,3,5,2,2,-4417,9673,523.3087158203125,15,70270533,5,16,4,542.5,35.4725456237793
13093,409,5,6,72,1,1,3,0,-2515,4796,618.8392944335938,32,2636933,0,1,17,542.5,18.06696128845215
13129,410,9,4,70,0,1,3,0,-2470,4770,647.1106567382812,32,2636803,0,1,22,542.5,17.920576095581055
13145,410,25,52,100,5,3,2,1,-3396,7364,575.4786987304688,15,36716339,3,12,23,542.5,27.052560806274414
13187,412,3,65,113,1,5,2,2,-4282,9300,601.1902465820312,15,70270144,5,17,9,542.5,34.15351486206055
13189,412,5,64,112,1,5,2,2,-4252,9300,602.7944946289062,15,70270143,5,15,10,542.5,34.11173629760742
13231,413,15,53,101,5,3,2,1,-3426,7364,642.6240844726562,15,36716340,3,12,22,542.5,27.09467315673828
13993,437,9,17,47,3,1,2,0,-1745,4848,22.84075927734375,119,3161488,1,5,3,542.5,17.19049644470215
13995,437,11,16,46,0,1,2,0,-1730,4770,24.66510009765625,119,3161103,1,5,22,542.5,16.928674697875977
14009,437,25,22,70,0,3,2,1,-2495,6913,28.0137939453125,119,36715541,3,5,0,542.5,24.517433166503906
14017,438,1,34,82,0,5,2,2,-3336,9274,25.90435791015625,119,70269985,5,9,3,542.5,32.87688064575195
14019,438,3,20,50,6,1,2,0,-1835,5101,42.2603759765625,119,3161875,1,6,8,542.5,18.0833797454834
14049,439,1,20,50,7,1,2,0,-1850,5127,65.5992431640625,119,3162003,1,6,2,542.5,18.181987762451172
14069,439,21,38,86,4,5,2,2,-3471,9699,65.04254150390625,119,70270629,5,8,12,542.5,34.36371612548828
14086,440,6,22,70,1,3,2,1,-2510,6939,88.0714111328125,119,36715669,3,5,8,542.5,24.616058349609375
14093,440,13,16,46,2,1,2,0,-1730,4822,101.0643310546875,119,3161359,1,5,10,542.5,17.091903686523438
14110,440,30,34,82,1,5,2,2,-3351,9300,98.4620361328125,119,70270113,5,9,11,542.5,32.97548294067383
14124,441,12,27,75,3,3,2,1,-2645,7312,116.4354248046875,119,36716058,3,6,5,542.5,25.93956756591797
14193,443,17,19,49,5,1,2,0,-1820,5075,178.29644775390625,119,3161746,1,6,16,542.5,17.98478889465332
14271,445,31,39,87,3,5,2,2,-3486,9673,222.91973876953125,119,70270502,5,8,2,542.5,34.29899215698242
14343,448,7,39,87,5,5,2,2,-3486,9725,279.0064697265625,119,70270758,5,8,18,542.5,34.4622917175293
14345,448,9,23,71,2,3,2,1,-2525,6965,290.3165283203125,119,36715798,3,5,20,542.5,24.71469497680664
14358,448,22,16,46,1,1,2,0,-1715,4796,308.19415283203125,119,3161231,1,5,16,542.5,16.993330001831055
14397,449,29,35,83,2,5,2,2,-3366,9326,322.5821533203125,119,70270242,5,9,21,542.5,33.0740966796875
14432,451,0,27,75,4,3,2,1,-2660,7338,356.9617919921875,119,36716186,3,6,13,542.5,26.038204193115234
14570,455,10,19,49,4,1,2,0,-1805,5048,472.92626953125,119,3161618,1,6,22,542.5,17.886215209960938
14593,456,1,27,75,5,3,2,1,-2645,7364,482.678466796875,119,36716314,3,6,21,542.5,26.102807998657227
14737,460,17,39,87,4,5,2,2,-3501,9699,586.8836669921875,119,70270630,5,8,10,542.5,34.397605895996094
17247,538,31,2,322,1,5,6,2,-10630,9300,35.10504150390625,101,68172929,5,1,11,542.5,47.11369705200195
17247,538,31,29,161,3,1,5,0,-5405,4848,57.9952392578125,101,1588636,0,9,3,542.5,24.2235164642334
17248,539,0,8,170,6,1,6,0,-5695,5101,57.496826171875,101,1064711,1,2,8,542.5,25.503198623657227
17258,539,10,27,159,1,1,5,0,-5345,4796,66.85400390625,101,1588378,0,9,14,542.5,23.95848846435547
17258,539,10,6,168,4,1,6,0,-5635,5048,65.5743408203125,101,1064453,1,0,19,542.5,25.238168716430664
17267,539,19,4,244,0,3,6,1,-7795,6913,63.08905029296875,101,34618371,3,1,7,542.5,34.75468063354492
17287,540,7,6,246,2,3,6,1,-7855,6965,78.44903564453125,101,34618629,3,1,16,542.5,35.01972961425781
17295,540,15,22,262,5,3,6,1,-8335,7364,82.616455078125,101,34619157,3,4,20,542.5,37.10230255126953
17303,540,23,18,338,4,5,6,2,-11110,9699,76.7720947265625,101,68173457,5,4,11,542.5,49.19664001464844
17312,541,0,20,260,3,3,6,1,-8275,7312,96.1627197265625,101,34618899,3,4,7,542.5,36.837249755859375
17348,542,4,20,260,4,3,6,1,-8290,7338,124.1927490234375,101,34619027,3,4,15,542.5,36.9322509765625
17353,542,9,17,337,3,5,6,2,-11065,9673,116.0048828125,101,68173328,5,4,1,542.5,49.02638244628906
17368,542,24,26,158,0,1,5,0,-5330,4770,152.88671875,101,1588249,0,9,18,542.5,23.863279342651367
17372,542,28,28,160,2,1,5,0,-5390,4822,155.7467041015625,101,1588507,0,9,10,542.5,24.128313064575195
17374,542,30,5,245,1,3,6,1,-7840,6939,146.5128173828125,101,34618500,3,1,14,542.5,34.92470169067383
17386,543,10,7,169,5,1,6,0,-5680,5075,165.40447998046875,101,1064582,1,2,16,542.5,25.408016204833984
17396,543,20,9,171,7,1,6,0,-5740,5127,172.95196533203125,101,1064840,1,2,0,542.5,25.673051834106445
17403,543,27,19,339,5,5,6,2,-11125,9725,154.80230712890625,101,68173586,5,4,21,542.5,49.291446685791016
17446,545,6,1,321,0,5,6,2,-10585,9274,190.7440185546875,101,68172800,5,1,1,542.5,46.943477630615234
17522,547,18,3,323,2,5,6,2,-10645,9326,249.85394287109375,101,68173058,5,1,21,542.5,47.20853805541992
17665,552,1,4,324,2,5,6,2,-10675,9326,361.497314453125,101,68173059,5,1,23,542.5,47.283939361572266
17716,553,20,34,138,3,3,3,1,-4556,7312,-5.1141357421875,118,36191777,2,8,3,542.5,28.73910903930664
17744,554,16,53,173,4,5,3,2,-6101,9699,7.2762451171875,118,69746356,4,12,14,542.5,38.223777770996094
17745,554,17,34,138,4,3,3,1,-4571,7338,17.4420166015625,118,36191905,2,8,11,542.5,28.839237213134766
17760,555,0,54,174,5,5,3,2,-6116,9725,19.67608642578125,118,69746485,4,12,20,542.5,38.323890686035156
17762,555,2,9,169,0,3,4,1,-5505,6913,5.08331298828125,44,35666952,3,3,1,542.5,29.479215621948242
17766,555,6,2,322,0,5,6,2,-10615,9274,440.66864013671875,101,68172801,5,1,3,542.5,47.01887512207031
17777,555,17,53,173,3,5,3,2,-6086,9673,33.1575927734375,118,69746228,4,12,6,542.5,38.12366485595703
17786,555,26,35,139,5,3,3,1,-4586,7364,49.37310791015625,118,36192034,2,8,21,542.5,28.939367294311523
17787,555,27,20,116,4,1,4,0,-4035,5048,32.53326416015625,44,2113043,1,6,20,542.5,21.560466766357422
17801,556,9,38,214,1,5,4,2,-7351,9300,25.4873046875,44,69221541,5,9,8,542.5,39.543949127197266
17827,557,3,38,214,0,5,4,2,-7336,9274,45.89892578125,44,69221413,5,9,0,542.5,39.44482421875
17840,557,16,48,224,3,5,4,2,-7636,9673,54.3896484375,44,69221935,5,10,0,542.5,41.110374450683594
17842,557,18,8,170,7,1,6,0,-5710,5127,521.464111328125,101,1064839,1,2,2,542.5,25.598419189453125
17842,557,18,9,169,1,3,4,1,-5520,6939,67.48419189453125,44,35667080,3,3,9,542.5,29.578298568725586
17853,557,29,6,168,5,1,6,0,-5650,5075,530.3228759765625,101,1064581,1,0,15,542.5,25.33339500427246
17856,558,0,27,159,2,1,5,0,-5360,4822,533.9462890625,101,1588506,0,9,8,542.5,24.05373764038086
17864,558,8,20,340,5,5,6,2,-11155,9725,514.883056640625,101,68173587,5,4,23,542.5,49.366920471191406
17864,558,8,28,94,7,1,3,0,-3190,5127,119.1063232421875,118,2637723,0,8,5,542.5,20.143705368041992
17880,558,24,12,108,0,1,4,0,-3810,4770,106.3831787109375,44,2112523,1,3,23,542.5,20.366790771484375
17891,559,3,15,111,3,1,4,0,-3885,4848,114.61724853515625,44,2112910,1,5,2,542.5,20.72650718688965
17895,559,7,4,244,1,3,6,1,-7810,6939,553.6190185546875,101,34618499,3,1,15,542.5,34.8497428894043
17897,559,9,44,164,0,5,3,2,-5816,9274,128.514404296875,118,69745707,4,11,7,542.5,36.5168571472168
17898,559,10,25,157,0,1,5,0,-5300,4770,567.0238037109375,101,1588248,0,9,19,542.5,23.788719177246094
17902,559,14,28,94,6,1,3,0,-3175,5101,148.8939208984375,118,2637595,0,8,11,542.5,20.0435733795166
17907,559,19,39,215,2,5,4,2,-7366,9326,108.20068359375,44,69221670,5,9,20,542.5,39.64308547973633
17910,559,22,20,116,5,1,4,0,-4050,5075,128.5279541015625,44,2113171,1,6,14,542.5,21.659521102905273
17945,560,25,27,93,5,1,3,0,-3160,5075,182.58782958984375,118,2637466,0,8,12,542.5,19.943443298339844
17978,561,26,48,224,4,5,4,2,-7651,9699,162.10296630859375,44,69222063,5,10,8,542.5,41.20951843261719
17985,562,1,44,164,1,5,3,2,-5831,9300,197.16424560546875,118,69745835,4,11,15,542.5,36.61697769165039
17992,562,8,27,93,4,1,3,0,-3145,5048,219.40667724609375,118,2637338,0,8,18,542.5,19.84331512451172
17997,562,13,21,261,4,3,6,1,-8320,7338,631.14892578125,101,34619028,3,4,14,542.5,37.007328033447266
18005,562,21,10,170,2,3,4,1,-5535,6965,194.7288818359375,44,35667209,3,3,19,542.5,29.677387237548828
18014,562,30,19,179,3,3,4,1,-5805,7312,200.2928466796875,44,35667474,3,4,5,542.5,31.144643783569336
18018,563,2,21,181,5,3,4,1,-5865,7364,203.1573486328125,44,35667732,3,4,22,542.5,31.405174255371094
18021,563,5,18,338,3,5,6,2,-11095,9673,637.8043823242188,101,68173329,5,4,3,542.5,49.10185241699219
18081,565,1,27,131,2,3,3,1,-4345,6965,281.3955078125,118,36191514,2,7,21,542.5,27.385761260986328
18081,565,1,45,165,2,5,3,2,-5846,9326,272.06414794921875,118,69745964,4,11,22,542.5,36.717098236083984
18087,565,7,22,118,7,1,4,0,-4110,5127,266.548583984375,44,2113429,1,6,5,542.5,21.920194625854492
18115,566,3,14,110,2,1,4,0,-3870,4822,289.71624755859375,44,2112781,1,5,6,542.5,20.62748146057129
18128,566,16,13,109,1,1,4,0,-3825,4796,300.0341796875,44,2112652,1,5,13,542.5,20.465850830078125
18166,567,22,21,117,6,1,4,0,-4065,5101,328.42889404296875,44,2113300,1,6,6,542.5,21.758586883544922
18180,568,4,23,89,3,1,3,0,-3025,4848,367.0599365234375,118,2637206,0,7,3,542.5,19.065078735351562
18181,568,5,26,130,1,3,3,1,-4330,6939,359.62060546875,118,36191385,2,7,11,542.5,27.285634994506836
18238,569,30,49,225,5,5,4,2,-7666,9725,365.12884521484375,44,69222192,5,12,17,542.5,41.30866241455078
18255,570,15,22,88,2,1,3,0,-3010,4822,425.7537841796875,118,2637077,0,7,10,542.5,18.96495246887207
18289,571,17,26,130,0,3,3,1,-4315,6913,444.09576416015625,118,36191257,2,7,3,542.5,27.185508728027344
18322,572,18,20,86,0,1,3,0,-2950,4770,478.3507080078125,118,2636819,0,7,18,542.5,18.711809158325195
18324,572,20,19,179,4,3,4,1,-5820,7338,442.3812255859375,44,35667602,3,4,13,542.5,31.243745803833008
18345,573,9,20,180,4,3,4,1,-5850,7338,458.72515869140625,44,35667603,3,4,15,542.5,31.306102752685547
18351,573,15,22,88,1,1,3,0,-2995,4796,500.85394287109375,118,2636949,0,7,16,542.5,18.864826202392578
18412,575,12,21,87,1,1,3,0,-2965,4796,548.5630493164062,118,2636948,0,7,14,542.5,18.811948776245117
18429,575,29,21,87,0,1,3,0,-2980,4770,561.8915405273438,118,2636820,0,7,20,542.5,18.764699935913086
18456,576,24,25,129,0,3,3,1,-4285,6913,574.617431640625,118,36191256,2,7,1,542.5,27.132587432861328
18466,577,2,50,226,5,5,4,2,-7696,9725,543.1917114257812,44,69222193,5,12,19,542.5,41.37076187133789
18489,577,25,22,118,6,1,4,0,-4095,5101,580.7100830078125,44,2113301,1,6,11,542.5,21.8211727142334
18511,578,15,21,87,2,1,3,0,-2980,4822,625.806640625,118,2637076,0,7,8,542.5,18.912090301513672
18533,579,5,14,110,1,1,4,0,-3855,4796,616.3778076171875,44,2112653,1,5,12,542.5,20.528465270996094
18541,579,13,13,109,2,1,4,0,-3840,4822,622.59130859375,44,2112780,1,5,7,542.5,20.564924240112305
18614,581,22,21,117,7,1,4,0,-4080,5127,678.329833984375,44,2113428,1,6,0,542.5,21.857664108276367
19628,613,12,54,158,1,3,3,1,-5171,6939,13.50592041015625,54,36191413,2,13,8,542.5,28.869098663330078
19635,613,19,7,167,3,3,4,1,-5445,7312,17.43206787109375,54,35667462,3,0,2,542.5,30.411684036254883
19649,614,1,5,101,2,1,4,0,-3600,4822,38.705810546875,54,2112772,1,1,9,542.5,20.075454711914062
19652,614,4,33,209,5,5,4,2,-7186,9725,20.7890625,54,69222176,5,8,17,542.5,40.33594512939453
19660,614,12,11,107,4,1,4,0,-3765,5048,46.36572265625,54,2113034,1,2,21,542.5,21.009305953979492
19660,614,12,6,102,3,1,4,0,-3615,4848,47.2000732421875,54,2112901,1,1,5,542.5,20.174951553344727
19668,614,20,32,208,4,5,4,2,-7171,9699,33.38861083984375,54,69222047,5,6,8,542.5,40.23639678955078
19681,615,1,7,167,4,3,4,1,-5460,7338,53.27008056640625,54,35667590,3,0,10,542.5,30.511194229125977
19690,615,10,55,159,2,3,3,1,-5186,6965,61.8438720703125,54,36191542,2,13,20,542.5,28.968603134155273
19726,616,14,54,158,0,3,3,1,-5156,6913,90.16790771484375,54,36191285,2,13,0,542.5,28.76959800720215
19753,617,9,5,101,1,1,4,0,-3585,4796,120.0552978515625,54,2112644,1,1,15,542.5,19.975963592529297
19754,617,10,32,208,3,5,4,2,-7156,9673,100.6756591796875,54,69221919,5,6,0,542.5,40.1368522644043
19771,617,27,11,107,5,1,4,0,-3780,5075,132.98492431640625,54,2113162,1,2,13,542.5,21.108806610107422
19779,618,3,8,168,5,3,4,1,-5475,7364,129.7330322265625,54,35667719,3,0,16,542.5,30.610708236694336
19846,620,6,22,198,0,5,4,2,-6855,9274,174.21661376953125,54,69221397,5,5,0,542.5,38.47089767456055
19930,622,26,4,100,0,1,4,0,-3570,4770,258.43603515625,54,2112515,1,1,22,542.5,19.876480102539062
19958,623,22,12,108,6,1,4,0,-3795,5101,278.97918701171875,54,2113291,1,2,9,542.5,21.208316802978516
20027,625,27,22,198,1,5,4,2,-6870,9300,315.5233154296875,54,69221525,5,5,8,542.5,38.5704460144043
20110,628,14,13,109,7,1,4,0,-3840,5127,397.56976318359375,54,2113420,1,4,4,542.5,21.36774253845215
20174,630,14,24,200,2,5,4,2,-6915,9326,430.2078857421875,54,69221655,5,5,18,542.5,38.72958755493164
20284,633,28,12,108,7,1,4,0,-3810,5127,533.567138671875,54,2113419,1,2,3,542.5,21.307830810546875
20311,634,23,23,199,2,5,4,2,-6885,9326,537.2987670898438,54,69221654,5,5,20,542.5,38.66999816894531
20500,640,20,23,199,1,5,4,2,-6900,9300,684.9949340820312,54,69221526,5,5,12,542.5,38.630062103271484
20667,645,27,27,27,3,1,1,0,-1125,4848,12.48907470703125,12,3685786,0,9,2,542.5,16.604690551757812
20669,645,29,1,49,5,5,2,2,-2345,9725,-2.71435546875,12,70270720,5,0,17,542.5,33.37060546875
20687,646,15,8,8,5,1,1,0,-570,5075,27.683837890625,12,3686023,0,2,14,542.5,17.034942626953125
20692,646,20,12,12,5,1,1,0,-690,5075,31.5406494140625,12,3686027,0,2,15,542.5,17.084333419799805
20694,646,22,29,29,6,1,1,0,-1185,5101,32.718505859375,12,3686172,0,8,7,542.5,17.4689998626709
20694,646,22,9,9,1,1,1,0,-585,4796,34.0679931640625,12,3685512,0,3,14,542.5,16.119525909423828
20701,646,29,19,19,6,1,1,0,-885,5101,38.38653564453125,12,3686162,0,6,10,542.5,17.269712448120117
20701,646,29,19,49,1,1,2,0,-1805,4796,38.55938720703125,12,3161234,1,7,13,542.5,17.09688377380371
20707,647,3,18,18,5,1,1,0,-870,5075,43.16802978515625,12,3686033,0,4,15,542.5,17.17569351196289
20707,647,3,9,9,0,1,1,0,-600,4770,44.30419921875,12,3685384,0,3,20,542.5,16.039579391479492
20714,647,10,20,20,6,1,1,0,-915,5101,48.525390625,12,3686163,0,6,8,542.5,17.287132263183594
20721,647,17,18,18,4,1,1,0,-855,5048,54.19952392578125,12,3685905,0,4,19,542.5,17.081745147705078
20724,647,20,26,26,0,1,1,0,-1110,4770,57.28515625,12,3685401,0,9,18,542.5,16.33981704711914
20728,647,24,19,49,2,1,2,0,-1820,4822,59.55426025390625,12,3161362,1,7,7,542.5,17.19573974609375
20730,647,26,45,45,4,3,1,1,-1741,7338,53.1539306640625,12,37240492,2,10,14,542.5,25.158567428588867
20734,647,30,13,13,5,1,1,0,-720,5075,64.33935546875,12,3686028,0,4,16,542.5,17.098127365112305
