sw_slcid,sw_slid,sw_bcid,sw_seg_pos,sw_seg_angle,sw_seg_quality,sw_local_pos,sw_local_slope,sw_chamber_id,sw_chamber_ieta,offline_pos,offline_angle
0,0,0,39008,3193,1,1987,4050,0,0,4876.682617,0.7901
0,0,0,56523,3231,1,2288,4125,1,0,7066.212402,0.7809
0,0,0,75751,3264,1,2271,4193,2,0,9469.319336,0.7733
0,0,0,21914,1984,1,2921,2156,0,0,2739.508301,1.0857
0,0,0,30643,1712,1,1336,1820,1,0,3841.754150,1.1259
0,0,0,3174,395,1,2133,397,0,0,396.989410,1.4741
0,0,0,4810,366,1,2552,367,1,0,601.492249,1.4811
0,0,0,6438,339,1,2949,340,2,0,805.090637,1.4877
0,0,0,3175,395,1,2274,397,0,0,396.989410,1.4741
0,0,0,4809,366,1,3030,367,1,0,601.492249,1.4811
0,0,0,6438,339,1,2949,340,2,0,805.090637,1.4877
0,0,0,10040,1046,1,2701,1070,0,0,1254.968262,1.3122
0,0,0,14444,969,1,2493,988,1,0,1810.463989,1.3326
0,0,0,18890,909,1,1833,925,2,0,2361.399170,1.3484
0,0,0,10040,1049,1,2699,1073,0,0,1254.968262,1.3122
0,0,0,14485,963,1,2581,982,1,0,1810.463989,1.3326
0,0,0,18890,909,1,2315,925,2,0,2361.399170,1.3484
0,0,0,8863,990,1,2315,1010,0,0,1108.181519,1.3287
0,0,0,13266,1023,1,2488,1045,1,0,1658.498779,1.3204
0,0,0,18176,1053,1,2665,1077,2,0,2272.271729,1.3133
0,0,0,19690,1884,1,2712,2030,0,0,2461.451416,1.1104
0,0,0,28293,1852,1,2530,1990,1,0,3536.757568,1.1185
0,0,0,37385,1824,1,2496,1955,2,0,4673.405273,1.1252
0,0,0,19690,1884,1,2712,2030,0,0,2461.451416,1.1104
0,0,0,28291,1850,1,2528,1988,1,0,3536.757568,1.1185
0,0,0,37383,1822,1,2013,1953,2,0,4673.405273,1.1252
0,0,0,10698,1086,1,2543,1113,0,0,1337.555298,1.3051
0,0,0,15157,936,1,2511,953,1,0,-9999.000000,1.5707
0,0,0,19485,866,1,2585,880,2,0,2435.711182,1.3590
0,0,0,10698,1086,1,2543,1113,0,0,1337.555298,1.3051
0,0,0,15146,936,1,2008,953,1,0,-9999.000000,1.5707
0,0,0,19485,865,1,866,879,2,0,2435.711182,1.3590
0,0,0,16157,1546,1,2681,1624,0,0,2019.534180,1.1960
0,0,0,23162,1581,1,2666,1665,1,0,2895.358887,1.1847
0,0,0,30948,1616,1,2831,1706,2,0,3868.862305,1.1759
0,0,0,16157,1546,1,2681,1624,0,0,2019.534180,1.1960
0,0,0,23159,1579,1,2663,1663,1,0,2895.358887,1.1847
0,0,0,30948,1616,1,2831,1706,2,0,3868.862305,1.1759
0,0,0,22952,2153,1,2427,2377,0,0,2869.242676,1.0446
0,0,0,32941,2081,1,2134,2282,1,0,4118.147949,1.0621
0,0,0,43211,2015,1,2590,2195,2,0,5402.327637,1.0806
0,0,0,22952,2153,1,2427,2377,0,0,2869.242676,1.0446
0,0,0,33034,2254,1,2101,2514,1,0,4118.147949,1.0621
0,0,0,43188,2063,1,562,2258,2,0,5402.327637,1.0806
0,0,0,43527,3386,1,2491,4449,0,0,5441.416504,0.7442
0,0,0,43527,3386,1,2491,4449,0,0,5441.416504,0.7442
0,0,0,25062,2333,1,2617,2623,0,0,3133.099121,1.0008
0,0,0,36169,2289,1,2560,2562,1,0,4521.711914,1.0113
0,0,0,47883,2256,1,2500,2517,2,0,5985.760742,1.0194
0,0,0,25064,2334,1,2620,2625,0,0,3133.099121,1.0008
0,0,0,36169,2289,1,2559,2562,1,0,4521.711914,1.0113
0,0,0,47882,2256,1,2019,2516,2,0,5985.760742,1.0194
0,0,0,29146,2512,1,2331,2884,0,0,3643.413818,0.9568
0,0,0,41163,2403,1,862,2724,1,0,-9999.000000,1.5707
0,0,0,2859,346,1,2558,347,0,0,357.174652,1.4824
0,0,0,4236,279,1,3408,280,1,0,529.640869,1.5025
0,0,0,5366,217,1,2842,218,2,0,671.004028,1.5172
0,0,0,2859,346,1,2437,347,0,0,357.174652,1.4824
0,0,0,4236,279,1,2927,280,1,0,529.640869,1.5025
0,0,0,5367,217,1,2363,218,2,0,671.004028,1.5172
0,0,0,20862,1990,1,2429,2163,0,0,2608.170166,1.0842
0,0,0,30054,1960,1,2562,2125,1,0,3757.345215,1.0915
0,0,0,39795,1936,1,2579,2095,2,0,4974.739258,1.0977
0,0,0,23707,2354,1,3729,2654,0,0,2973.546143,1.0448
0,0,0,33621,2036,1,3548,2223,1,0,4203.090820,1.0731
0,0,0,43531,1934,1,1405,2092,2,0,5441.652344,1.0982
0,0,0,44317,3667,1,1648,5113,0,0,5539.591309,0.6763
0,0,0,44317,3667,1,1648,5113,0,0,5539.591309,0.6763
0,0,0,8187,941,1,1962,958,0,0,1023.454712,1.3407
0,0,0,12346,965,1,2626,984,1,0,1543.502686,1.3344
0,0,0,16969,991,1,2717,1011,2,0,2120.839111,1.3287
0,0,0,8186,941,1,2442,958,0,0,1023.454712,1.3407
0,0,0,12348,971,1,3586,990,1,0,1543.502686,1.3344
0,0,0,33799,2878,1,2335,3469,0,0,4225.163086,0.8680
0,0,0,48905,2951,1,2744,3596,1,0,6113.614258,0.8498
0,0,0,65761,3005,1,2262,3694,2,0,8220.435547,0.8368
0,0,0,33800,2878,1,2816,3470,0,0,4225.163086,0.8680
0,0,0,48905,2951,1,2744,3596,1,0,6113.614258,0.8498
0,0,0,32648,2882,1,2429,3476,0,0,4080.934570,0.8659
0,0,0,47707,2927,1,3749,3555,1,0,5963.840820,0.8553
0,0,0,32648,2882,1,1949,3476,0,0,4080.934570,0.8659
0,0,0,47706,2927,1,2787,3554,1,0,5963.840820,0.8553
0,0,0,64280,2962,1,2736,3616,2,0,8035.619141,0.8469
0,0,0,10230,1059,1,2590,1084,0,0,1278.886963,1.3113
0,0,0,14973,1090,1,2950,1117,1,0,1871.507446,1.3023
0,0,0,20259,1130,1,2400,1160,2,0,2532.786621,1.2942
0,0,0,43178,3422,1,2212,4529,0,0,5398.354492,0.7356
0,0,0,62326,3375,1,2077,4426,1,0,7790.711914,0.7473
0,0,0,82504,3333,1,3148,4335,2,0,10313.674805,0.7561
0,0,0,43179,3422,1,2213,4530,0,0,5398.354492,0.7356
0,0,0,62323,3371,1,2559,4417,1,0,7790.711914,0.7473
0,0,0,82504,3332,1,1708,4334,2,0,10313.674805,0.7561
0,0,0,40942,3309,1,2249,4285,0,0,5118.420898,0.7620
0,0,0,59151,3276,1,2171,4216,1,0,7394.096191,0.7710
0,0,0,78458,3250,1,2426,4164,2,0,9807.470703,0.7772
0,0,0,40942,3309,1,2249,4285,0,0,5118.420898,0.7620
0,0,0,59146,3272,1,2649,4209,1,0,7394.096191,0.7710
0,0,0,78454,3246,1,1945,4156,2,0,9807.470703,0.7772
0,0,0,38946,3166,1,2619,3996,0,0,4868.435547,0.7976
0,0,0,55605,3052,1,1255,3780,1,0,6950.724609,0.8252
0,0,0,9050,871,1,2783,885,0,0,1131.643921,1.3577
0,0,0,12765,837,1,2149,849,1,0,1595.890381,1.3662
0,0,0,16607,808,1,1212,819,2,0,2076.064697,1.3732
0,0,0,9052,872,1,2786,886,0,0,1131.643921,1.3577
0,0,0,12765,836,1,2631,848,1,0,1595.890381,1.3662
0,0,0,16607,808,1,2653,819,2,0,2076.064697,1.3732
0,0,0,21785,2125,1,2524,2340,0,0,2723.513184,1.0513
0,0,0,32114,2221,1,3668,2468,1,0,4018.968262,1.0214
0,0,0,48908,3655,1,2379,5082,0,0,6113.770020,0.6782
0,0,0,70407,3607,1,2058,4963,1,0,8801.420898,0.6895
0,0,0,93095,3573,1,952,4880,2,0,11637.485352,0.6975
0,0,0,48908,3655,1,2379,5082,0,0,6113.770020,0.6782
0,0,0,70406,3607,1,2538,4963,1,0,8801.420898,0.6895
0,0,0,93097,3575,1,2394,4884,2,0,11637.485352,0.6975
0,0,0,15696,1506,1,2755,1578,0,0,1962.089844,1.2040
0,0,0,15696,1506,1,2755,1578,0,0,1962.089844,1.2040
0,0,0,49550,3692,1,2151,5177,0,0,6194.753906,0.6677
0,0,0,71601,3665,1,2387,5109,1,0,8950.469727,0.6755
0,0,0,95011,3643,1,2219,5053,2,0,-9999.000000,1.5707
0,0,0,49553,3696,1,2149,5188,0,0,6194.753906,0.6677
0,0,0,71601,3665,1,2867,5109,1,0,8950.469727,0.6755
0,0,0,95011,3643,1,3180,5053,2,0,-9999.000000,1.5707
0,0,0,11173,1060,1,3034,1085,0,0,1396.798828,1.3117
0,0,0,15721,1014,1,2119,1036,1,0,1965.295410,1.3231
0,0,0,20388,973,1,1124,992,2,0,2548.741699,1.3327
0,0,0,11174,1060,1,3035,1085,0,0,1396.798828,1.3117
0,0,0,15721,1014,1,2600,1036,1,0,1965.295410,1.3231
0,0,0,20392,965,1,2581,984,2,0,2548.741699,1.3327
0,0,0,25519,2349,1,2553,2647,0,0,3189.064941,0.9985
0,0,0,36694,2300,1,2634,2578,1,0,4587.151367,1.0089
0,0,0,48461,2263,1,2687,2526,2,0,6058.185059,1.0176
0,0,0,40725,3264,1,2366,4192,0,0,5090.799316,0.7737
0,0,0,59054,3354,1,2784,4380,1,0,7381.812500,0.7519
0,0,0,40725,3264,1,2366,4192,0,0,5090.799316,0.7737
0,0,0,59030,3380,1,2204,4436,1,0,7381.812500,0.7519
0,0,0,79617,3418,1,2007,4520,2,0,9952.741211,0.7357
0,0,0,11901,1148,1,2674,1180,0,0,1487.927856,1.2908
0,0,0,16807,1074,1,2501,1100,1,0,2100.496094,1.3052
0,0,0,21797,1035,1,2438,1058,2,0,2724.817139,1.3175
0,0,0,11900,1147,1,2673,1178,0,0,1487.927856,1.2908
0,0,0,16806,1077,1,2016,1103,1,0,2100.496094,1.3052
0,0,0,21797,1035,1,515,1058,2,0,2724.817139,1.3175
0,0,0,13388,1273,1,2661,1316,0,0,1673.373657,1.2569
0,0,0,18954,1234,1,2308,1273,1,0,2369.601807,1.2692
0,0,0,24714,1192,1,2346,1227,2,0,3089.495850,1.2794
0,0,0,10410,1058,1,2471,1083,0,0,1301.499268,1.3120
0,0,0,15218,1144,1,2906,1175,1,0,-9999.000000,1.5707
0,0,0,20610,1163,1,2817,1196,2,0,2576.384766,1.2863
0,0,0,8729,1019,1,2503,1041,0,0,1091.212524,1.3217
0,0,0,46462,3602,1,2216,4949,0,0,5808.286133,0.6906
0,0,0,46462,3602,1,2216,4949,0,0,5808.286133,0.6906
0,0,0,3573,210,1,3107,211,1,0,446.622528,1.5184
0,0,0,4463,176,1,2517,177,2,0,558.069580,1.5275
0,0,0,13271,1337,1,2373,1387,0,0,1658.901611,1.2440
0,0,0,19115,1293,1,2569,1338,1,0,2389.530029,1.2541
0,0,0,25213,1263,1,2309,1305,2,0,3151.986084,1.2619
0,0,0,13271,1337,1,2373,1387,0,0,1658.901611,1.2440
0,0,0,19112,1297,1,2557,1343,1,0,2389.530029,1.2541
0,0,0,25213,1264,1,1829,1306,2,0,3151.986084,1.2619
0,0,0,4844,520,1,2813,523,0,0,605.773621,1.4435
0,0,0,7155,556,1,2734,560,1,0,894.593628,1.4348
0,0,0,9816,584,1,2744,589,2,0,1227.270508,1.4275
0,0,0,4844,520,1,2813,523,0,0,605.773621,1.4435
0,0,0,7154,556,1,3214,560,1,0,894.593628,1.4348
0,0,0,9817,585,1,3706,590,2,0,1227.270508,1.4275
