01L_72	8	2.82591	0.271138	2.68031	3.9386	-109.091	-0.575725	1.23324
01L_72	9	2.82591	0.271138	4.3369	-2.50559	-20.7252	1.12788	10.3436
01L_74	0	3.96767	346.162	0	0	0	0	0
01L_74	1	3.96767	346.162	1.16219	-0.116207	-21.5349	0.249177	-1.75841
01L_74	2	3.96767	346.162	1.23652	-0.435166	-46.5354	0.167092	-1.32829
01L_74	3	3.96767	346.162	1.28132	0.681479	-76.7054	0.367983	-2.32496
01L_74	4	3.96767	346.162	1.23874	-0.340564	-99.4647	0.719431	-4.56284
01L_74	5	3.96767	346.162	1.3319	-0.772111	-126.536	0.624589	-4.12159
01L_74	6	3.96767	346.162	1.49938	0.320378	-157.969	0.639421	-4.34984
01L_74	7	3.96767	346.162	1.46791	-0.818051	-183.243	1.51576	-8.94605
01L_74	8	3.96767	346.162	1.55752	-0.423665	-185.43	0.751709	-4.84713
01L_74	9	3.96767	346.162	2.11415	-0.74246	-163.369	0.997396	-6.37465
02S_129	0	4.08493	0.819477	0	0	0	0	0
02S_129	1	4.08493	0.819477	0	0	0	0	0
02S_129	2	4.08493	0.819477	0.0799663	0.634112	81.8326	-0.471439	1.5306
02S_129	3	4.08493	0.819477	-0.574376	-2.85515	74.5363	-4.00446	17.5067
02S_129	4	4.08493	0.819477	-2.01883	7.65998	273.552	-15.1149	65.0928
02S_129	5	4.08493	0.819477	-2.06238	4.58775	194.635	-15.5787	66.5657
02S_129	6	4.08493	0.819477	-3.11511	-2.9249	271.818	20.1487	-95.054
02S_129	7	4.08493	0.819477	-6.00724	9.33786	422.172	23.7135	-107.012
02S_129	8	4.08493	0.819477	-2.78931	0.0308095	247.827	4.75003	-20.0468
02S_129	9	4.08493	0.819477	0	0	0	-33.4481	155.871
02S_130	0	3.89178	0.807737	0	0	0	0	0
02S_130	1	3.89178	0.807737	0.541498	-1.46106	62.9491	-1.83652	4.39514
02S_130	2	3.89178	0.807737	-0.0388402	0.663076	69.1155	-2.21958	5.54524
02S_130	3	3.89178	0.807737	-1.12518	3.97191	148.536	-3.95842	10.1541
02S_130	4	3.89178	0.807737	-1.70943	-0.705019	144.188	4.24669	-11.0521
02S_130	5	3.89178	0.807737	-2.73165	0.204756	197.427	-3.09011	8.95576
02S_130	6	3.89178	0.807737	-2.63335	0.0521906	199.757	4.19522	-11.7157
02S_130	7	3.89178	0.807737	-3.94944	1.01855	340.742	-9.04349	21.9927
02S_130	8	3.89178	0.807737	-4.47051	2.25379	306.751	-17.4639	44.6474
02S_130	9	3.89178	0.807737	-1.38475	6.65898	244.327	2.19379	-3.9178
02S_137	0	5.24039	680.374	0	0	0	0	0
02S_137	1	5.24039	680.374	0.6692	1.28671	77.882	-1.40206	6.80053
02S_137	2	5.24039	680.374	-0.158515	0.855704	113.033	1.34639	-7.94507
02S_137	3	5.24039	680.374	-1.77327	1.53397	185.187	-0.880615	2.98122
02S_137	4	5.24039	680.374	-3.16811	0.904696	261.079	1.00924	-7.18081
02S_137	5	5.24039	680.374	-5.34667	4.51222	402.705	-9.21172	39.9544
02S_137	6	5.24039	680.374	-6.34737	5.92645	403.988	-0.772641	0.625624
02S_137	7	5.24039	680.374	-7.5672	1.13756	464.859	7.39084	-32.9327
02S_137	8	5.24039	680.374	-6.10291	3.62614	377.25	2.16314	-9.45059
02S_137	9	5.24039	680.374	-3.3408	2.33779	295.106	-7.28064	33.9214
